ClaimID,ScenarioID,CustomerID,ProductID,ProductCategory,Brand,ModelNumber,SerialNumber,PurchaseDate,ClaimDate,FaultDate,WarrantyDurationMonths,WarrantyExpiryDate,WarrantyStatus,WarrantyRemainingDays,ExtendedWarranty,FaultType,DamageType,FaultCovered,ClaimReportingWithinPeriod,ReceiptAvailable,WarrantyCardAvailable,ProductImageAvailable,SerialEvidenceAvailable,FaultEvidenceAvailable,RepairReportAvailable,PreviousRepair,RepairCount,RepairAuthorized,PreviousReplacement,ReplacementWithinWarranty,SerialNumberMatch,ProductModelConsistent,DuplicateClaimIndicator,DocumentDuplicateIndicator,ContradictionIndicator,RequiredDocumentsComplete,PurchaseProofAvailable,PriorClaimCount,ClaimAmount,PreviousRepairCost,OCRConfidence,ClaimSubmissionChannel,ClaimClass
CLM00403,VALID_403,CUS00403,PROD00403,Air Conditioner,Aster,AST-AIR-0403,SN-2026-000403,2025-06-19,2026-01-19,2026-01-08,36,2028-06-19,Active,882,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1051.35,0.0,0.976,Web,Valid Claim
CLM00476,VALID_476,CUS00476,PROD00476,Smartphone,HomePro,HOM-SMA-0476,SN-2026-000476,2025-12-05,2027-03-05,2027-02-27,24,2027-12-05,Active,275,Yes,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2679.21,0.0,0.986,Email,Valid Claim
CLM01261,MANUAL_261_LOW_OCR_CONFIDENCE,CUS01261,PROD01261,Laptop,ZenCore,ZEN-LAP-1261,SN-2026-001261,2024-06-18,2025-06-18,2025-06-15,24,2026-06-18,Active,365,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,2814.25,0.0,0.656,Email,Manual Review
CLM00178,VALID_178,CUS00178,PROD00178,Camera,NovaTech,NOV-CAM-0178,SN-2026-000178,2023-09-14,2024-07-14,2024-07-13,36,2026-09-14,Active,792,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2902.27,0.0,0.909,Mobile App,Valid Claim
CLM01009,MANUAL_09_LOW_OCR_CONFIDENCE,CUS01009,PROD01009,Air Conditioner,ZenCore,ZEN-AIR-1009,SN-2026-001009,2023-09-12,2025-03-12,2025-02-27,36,2026-09-12,Active,549,No,Water Leakage,Manufacturing Defect,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,No,2,2630.28,0.0,0.477,Mobile App,Manual Review
CLM01328,MANUAL_328_SERIAL_WARNING,CUS01328,PROD01328,Air Conditioner,NovaTech,NOV-AIR-1328,SN-2026-001328,2026-03-25,2027-09-25,2027-09-20,36,2029-03-25,Active,547,Yes,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,1,1085.26,0.0,0.979,Email,Manual Review
CLM00683,INVALID_183_SERIAL_MISMATCH,CUS00683,PROD00683,Smartphone,Aster,AST-SMA-0683,SN-2026-000683,2024-05-18,2026-01-21,2025-12-25,12,2025-05-18,Active,-248,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,Yes,No,N/A,No,Yes,No,No,No,Yes,Yes,0,774.63,1212.85,0.967,Service Center,Invalid Claim
CLM00040,VALID_40,CUS00040,PROD00040,Washing Machine,Aster,AST-WAS-0040,SN-2026-000040,2023-12-27,2024-09-27,2024-09-19,24,2025-12-27,Active,456,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2360.57,0.0,0.977,Web,Valid Claim
CLM00596,INVALID_96_DUPLICATE_CLAIM,CUS00596,PROD00596,Washing Machine,ZenCore,ZEN-WAS-0596,SN-2026-000596,2024-03-26,2026-04-01,2026-03-11,12,2025-03-26,Active,-371,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,2,2569.92,0.0,0.833,Email,Invalid Claim
CLM00168,VALID_168,CUS00168,PROD00168,Television,HomePro,HOM-TEL-0168,SN-2026-000168,2025-09-28,2025-11-28,2025-11-21,12,2026-09-28,Active,304,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,209.16,0.0,0.976,Email,Valid Claim
CLM00442,VALID_442,CUS00442,PROD00442,Laptop,NovaTech,NOV-LAP-0442,SN-2026-000442,2025-04-05,2026-04-05,2026-03-26,24,2027-04-05,Active,365,No,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1335.15,0.0,0.979,Web,Valid Claim
CLM00387,VALID_387,CUS00387,PROD00387,Printer,Aster,AST-PRI-0387,SN-2026-000387,2023-06-16,2024-02-16,2024-02-05,24,2025-06-16,Active,486,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,215.97,0.0,0.912,Mobile App,Valid Claim
CLM01237,MANUAL_237_LOW_OCR_CONFIDENCE,CUS01237,PROD01237,Laptop,HomePro,HOM-LAP-1237,SN-2026-001237,2023-03-30,2023-09-30,2023-09-19,12,2024-03-30,Active,182,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2473.48,0.0,0.477,Service Center,Manual Review
CLM00121,VALID_121,CUS00121,PROD00121,Printer,PrimeView,PRI-PRI-0121,SN-2026-000121,2026-01-28,2027-01-28,2027-01-15,36,2029-01-28,Active,731,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1473.6,0.0,0.931,Web,Valid Claim
CLM00999,INVALID_499_EXPIRED_WARRANTY,CUS00999,PROD00999,Refrigerator,HomePro,HOM-REF-0999,SN-2026-000999,2023-11-28,2027-02-26,2027-02-16,36,2026-11-28,Expired,-90,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,No,No,No,No,No,Yes,3,2401.6,0.0,0.802,Web,Invalid Claim
CLM00211,VALID_211,CUS00211,PROD00211,Television,HomePro,HOM-TEL-0211,SN-2026-000211,2023-04-22,2023-07-22,2023-07-17,12,2024-04-22,Active,275,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,325.44,0.0,0.952,Service Center,Valid Claim
CLM00721,INVALID_221_REPORTING_PERIOD,CUS00721,PROD00721,Washing Machine,Aster,AST-WAS-0721,SN-2026-000721,2026-03-09,2027-03-09,2027-01-08,24,2028-03-09,Active,71,No,Connectivity Issue,Electrical Failure,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1458.63,0.0,0.759,Mobile App,Invalid Claim
CLM01480,MANUAL_480_INCOMPLETE_EVIDENCE,CUS01480,PROD01480,Washing Machine,NovaTech,NOV-WAS-1480,SN-2026-001480,2024-10-23,2025-04-23,2025-04-20,12,2025-10-23,Active,183,No,Noise,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,0,2340.75,546.16,0.911,Mobile App,Manual Review
CLM01376,MANUAL_376_SERIAL_WARNING,CUS01376,PROD01376,Printer,PrimeView,PRI-PRI-1376,SN-2026-001376,2025-11-26,2027-05-26,2027-05-24,36,2028-11-26,Active,550,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,Yes,No,N/A,Unknown,Yes,No,No,No,No,Yes,1,1893.26,895.16,0.912,Service Center,Manual Review
CLM01259,MANUAL_259_MISSING_DOCUMENT,CUS01259,PROD01259,Laptop,HomePro,HOM-LAP-1259,SN-2026-001259,2024-12-27,2025-06-27,2025-06-13,12,2025-12-27,Active,183,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,No,No,Yes,No,No,Yes,1,2207.58,0.0,0.771,Web,Manual Review
CLM01132,MANUAL_132_INCOMPLETE_EVIDENCE,CUS01132,PROD01132,Washing Machine,PrimeView,PRI-WAS-1132,SN-2026-001132,2025-03-11,2026-03-11,2026-03-01,24,2027-03-11,Active,365,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1346.73,0.0,0.761,Web,Manual Review
CLM00805,INVALID_305_REPORTING_PERIOD,CUS00805,PROD00805,Refrigerator,PrimeView,PRI-REF-0805,SN-2026-000805,2025-09-04,2026-09-04,2026-07-06,24,2027-09-04,Active,150,No,Water Leakage,Manufacturing Defect,Yes,No,No,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,2,1418.24,0.0,0.8,Service Center,Invalid Claim
CLM01439,MANUAL_439_MISSING_DOCUMENT,CUS01439,PROD01439,Refrigerator,NovaTech,NOV-REF-1439,SN-2026-001439,2023-08-05,2024-02-05,2024-01-30,12,2024-08-05,Active,182,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,1,457.08,589.03,0.96,Mobile App,Manual Review
CLM00116,VALID_116,CUS00116,PROD00116,Camera,ZenCore,ZEN-CAM-0116,SN-2026-000116,2024-07-16,2025-04-16,2025-04-02,12,2025-07-16,Active,91,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,51.48,0.0,0.977,Mobile App,Valid Claim
CLM00487,VALID_487,CUS00487,PROD00487,Refrigerator,Aster,AST-REF-0487,SN-2026-000487,2023-06-26,2024-02-26,2024-02-17,24,2025-06-26,Active,486,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1607.08,0.0,0.974,Web,Valid Claim
CLM00621,INVALID_121_EXPIRED_WARRANTY,CUS00621,PROD00621,Washing Machine,NovaTech,NOV-WAS-0621,SN-2026-000621,2024-08-17,2025-11-15,2025-11-05,12,2025-08-17,Expired,-90,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,1781.5,0.0,0.914,Web,Invalid Claim
CLM00445,VALID_445,CUS00445,PROD00445,Television,PrimeView,PRI-TEL-0445,SN-2026-000445,2023-09-14,2024-06-14,2024-06-13,12,2024-09-14,Active,92,Yes,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2140.05,0.0,0.911,Email,Valid Claim
CLM00321,VALID_321,CUS00321,PROD00321,Smartphone,Aster,AST-SMA-0321,SN-2026-000321,2025-10-28,2025-12-28,2025-12-25,12,2026-10-28,Active,304,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2590.23,0.0,0.954,Web,Valid Claim
CLM00711,INVALID_211_EXPIRED_WARRANTY,CUS00711,PROD00711,Printer,ZenCore,ZEN-PRI-0711,SN-2026-000711,2023-05-06,2024-08-04,2024-07-25,12,2024-05-06,Expired,-90,Yes,Overheating,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,No,No,No,No,No,Yes,1,1369.41,0.0,0.946,Mobile App,Invalid Claim
CLM00498,VALID_498,CUS00498,PROD00498,Camera,ZenCore,ZEN-CAM-0498,SN-2026-000498,2026-03-17,2026-12-17,2026-12-03,24,2028-03-17,Active,456,Yes,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1864.84,0.0,0.924,Service Center,Valid Claim
CLM00987,INVALID_487_EXPIRED_WARRANTY,CUS00987,PROD00987,Refrigerator,HomePro,HOM-REF-0987,SN-2026-000987,2024-11-09,2027-02-07,2027-01-28,24,2026-11-09,Expired,-90,No,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,2032.78,0.0,0.766,Mobile App,Invalid Claim
CLM00043,VALID_43,CUS00043,PROD00043,Smartphone,ZenCore,ZEN-SMA-0043,SN-2026-000043,2024-05-26,2026-02-26,2026-02-25,24,2026-05-26,Active,89,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1025.41,0.0,0.942,Service Center,Valid Claim
CLM00267,VALID_267,CUS00267,PROD00267,Printer,HomePro,HOM-PRI-0267,SN-2026-000267,2024-05-21,2024-08-21,2024-08-13,12,2025-05-21,Active,273,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1912.62,459.24,0.985,Web,Valid Claim
CLM00439,VALID_439,CUS00439,PROD00439,Printer,PrimeView,PRI-PRI-0439,SN-2026-000439,2025-03-03,2026-10-03,2026-09-28,36,2028-03-03,Active,517,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1038.19,0.0,0.97,Email,Valid Claim
CLM00644,INVALID_144_DUPLICATE_CLAIM,CUS00644,PROD00644,Camera,HomePro,HOM-CAM-0644,SN-2026-000644,2024-02-13,2025-10-13,2025-09-14,24,2026-02-13,Active,123,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,3,2022.56,0.0,0.89,Mobile App,Invalid Claim
CLM00464,VALID_464,CUS00464,PROD00464,Laptop,PrimeView,PRI-LAP-0464,SN-2026-000464,2023-10-21,2025-10-21,2025-10-12,36,2026-10-21,Active,365,Yes,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1214.49,0.0,0.906,Mobile App,Valid Claim
CLM01282,MANUAL_282_INCOMPLETE_EVIDENCE,CUS01282,PROD01282,Refrigerator,NovaTech,NOV-REF-1282,SN-2026-001282,2025-01-19,2025-07-19,2025-07-12,12,2026-01-19,Active,184,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,2,991.39,0.0,0.945,Email,Manual Review
CLM00752,INVALID_252_DUPLICATE_CLAIM,CUS00752,PROD00752,Smartphone,ZenCore,ZEN-SMA-0752,SN-2026-000752,2023-10-27,2023-12-05,2023-12-01,12,2024-10-27,Active,327,No,Noise,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,2,1985.3,0.0,0.751,Web,Invalid Claim
CLM00206,VALID_206,CUS00206,PROD00206,Refrigerator,PrimeView,PRI-REF-0206,SN-2026-000206,2026-03-17,2027-01-17,2027-01-08,12,2027-03-17,Active,59,Yes,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2039.87,0.0,0.943,Service Center,Valid Claim
CLM00691,INVALID_191_REPORTING_PERIOD,CUS00691,PROD00691,Laptop,ZenCore,ZEN-LAP-0691,SN-2026-000691,2024-09-05,2025-03-05,2025-01-04,12,2025-09-05,Active,-106,No,Power Failure,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,110.98,0.0,0.923,Web,Invalid Claim
CLM00053,VALID_53,CUS00053,PROD00053,Refrigerator,Aster,AST-REF-0053,SN-2026-000053,2024-05-21,2024-10-21,2024-10-07,24,2026-05-21,Active,577,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2430.93,0.0,0.983,Email,Valid Claim
CLM00294,VALID_294,CUS00294,PROD00294,Camera,Aster,AST-CAM-0294,SN-2026-000294,2024-03-06,2025-08-06,2025-07-23,36,2027-03-06,Active,577,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1778.83,0.0,0.949,Mobile App,Valid Claim
CLM00363,VALID_363,CUS00363,PROD00363,Laptop,Aster,AST-LAP-0363,SN-2026-000363,2024-07-11,2026-01-11,2025-12-30,24,2026-07-11,Active,181,No,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1834.6,0.0,0.952,Service Center,Valid Claim
CLM00284,VALID_284,CUS00284,PROD00284,Camera,HomePro,HOM-CAM-0284,SN-2026-000284,2024-11-27,2025-05-27,2025-05-15,12,2025-11-27,Active,184,No,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,332.73,0.0,0.932,Email,Valid Claim
CLM01267,MANUAL_267_LOW_OCR_CONFIDENCE,CUS01267,PROD01267,Printer,NovaTech,NOV-PRI-1267,SN-2026-001267,2025-08-24,2026-02-24,2026-02-15,12,2026-08-24,Active,181,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,522.92,0.0,0.556,Web,Manual Review
CLM01440,MANUAL_440_CONTRADICTION,CUS01440,PROD01440,Printer,HomePro,HOM-PRI-1440,SN-2026-001440,2024-01-23,2025-07-23,2025-07-12,36,2027-01-23,Active,549,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,Yes,Yes,3,1818.08,0.0,0.838,Service Center,Manual Review
CLM00291,VALID_291,CUS00291,PROD00291,Washing Machine,ZenCore,ZEN-WAS-0291,SN-2026-000291,2023-02-04,2024-12-04,2024-11-29,36,2026-02-04,Active,427,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2132.98,0.0,0.975,Service Center,Valid Claim
CLM00800,INVALID_300_DUPLICATE_CLAIM,CUS00800,PROD00800,Television,ZenCore,ZEN-TEL-0800,SN-2026-000800,2024-11-01,2026-07-09,2026-06-26,36,2027-11-01,Active,480,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1289.65,0.0,0.897,Mobile App,Invalid Claim
CLM00332,VALID_332,CUS00332,PROD00332,Laptop,NovaTech,NOV-LAP-0332,SN-2026-000332,2023-07-17,2024-02-17,2024-02-12,12,2024-07-17,Active,151,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1295.88,928.65,0.963,Mobile App,Valid Claim
CLM00381,VALID_381,CUS00381,PROD00381,Air Conditioner,ZenCore,ZEN-AIR-0381,SN-2026-000381,2024-08-04,2024-12-04,2024-11-25,36,2027-08-04,Active,973,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,603.18,0.0,0.915,Email,Valid Claim
CLM00254,VALID_254,CUS00254,PROD00254,Refrigerator,HomePro,HOM-REF-0254,SN-2026-000254,2025-08-16,2026-05-16,2026-05-04,12,2026-08-16,Active,92,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,859.56,0.0,0.929,Web,Valid Claim
CLM00812,INVALID_312_DUPLICATE_CLAIM,CUS00812,PROD00812,Air Conditioner,Aster,AST-AIR-0812,SN-2026-000812,2025-05-15,2025-08-28,2025-08-20,36,2028-05-15,Active,991,Yes,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,3,2900.07,0.0,0.772,Web,Invalid Claim
CLM00600,INVALID_100_UNAUTHORIZED_REPAIR,CUS00600,PROD00600,Smartphone,PrimeView,PRI-SMA-0600,SN-2026-000600,2025-05-01,2027-07-31,2027-07-24,12,2026-05-01,Active,-456,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,Yes,No,Yes,0,2961.38,696.73,0.803,Web,Invalid Claim
CLM00923,INVALID_423_SERIAL_MISMATCH,CUS00923,PROD00923,Laptop,HomePro,HOM-LAP-0923,SN-2026-000923,2024-08-29,2025-02-10,2025-02-01,24,2026-08-29,Active,565,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,No,No,No,Yes,Yes,0,413.43,0.0,0.929,Service Center,Invalid Claim
CLM00431,VALID_431,CUS00431,PROD00431,Washing Machine,NovaTech,NOV-WAS-0431,SN-2026-000431,2023-07-02,2023-09-02,2023-08-25,12,2024-07-02,Active,304,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2969.43,0.0,0.905,Mobile App,Valid Claim
CLM00582,INVALID_82_UNAUTHORIZED_REPAIR,CUS00582,PROD00582,Printer,PrimeView,PRI-PRI-0582,SN-2026-000582,2023-01-14,2023-12-12,2023-11-26,36,2026-01-14,Active,764,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,No,No,No,No,Yes,Yes,2,2550.89,669.83,0.85,Email,Invalid Claim
CLM00874,INVALID_374_EXCLUDED_DAMAGE,CUS00874,PROD00874,Refrigerator,PrimeView,PRI-REF-0874,SN-2026-000874,2023-12-24,2025-06-24,2025-06-19,36,2026-12-24,Active,548,No,Power Failure,Water Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1727.72,0.0,0.754,Web,Invalid Claim
CLM00603,INVALID_103_EXPIRED_WARRANTY,CUS00603,PROD00603,Smartphone,HomePro,HOM-SMA-0603,SN-2026-000603,2025-08-25,2028-11-23,2028-11-13,36,2028-08-25,Expired,-90,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,3,1500.48,0.0,0.903,Service Center,Invalid Claim
CLM00913,INVALID_413_REPORTING_PERIOD,CUS00913,PROD00913,Television,PrimeView,PRI-TEL-0913,SN-2026-000913,2024-04-16,2024-10-16,2024-08-17,12,2025-04-16,Active,-52,No,Power Failure,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,721.64,0.0,0.916,Service Center,Invalid Claim
CLM01105,MANUAL_105_LOW_OCR_CONFIDENCE,CUS01105,PROD01105,Smartphone,PrimeView,PRI-SMA-1105,SN-2026-001105,2023-12-05,2024-12-05,2024-11-29,24,2025-12-05,Active,365,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2216.69,0.0,0.533,Web,Manual Review
CLM01057,MANUAL_57_LOW_OCR_CONFIDENCE,CUS01057,PROD01057,Printer,HomePro,HOM-PRI-1057,SN-2026-001057,2025-01-09,2025-07-09,2025-07-05,12,2026-01-09,Active,184,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,667.78,0.0,0.48,Email,Manual Review
CLM00348,VALID_348,CUS00348,PROD00348,Printer,Aster,AST-PRI-0348,SN-2026-000348,2023-03-28,2023-08-28,2023-08-27,12,2024-03-28,Active,213,Yes,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2310.06,0.0,0.904,Service Center,Valid Claim
CLM00529,INVALID_29_REPORTING_PERIOD,CUS00529,PROD00529,Camera,PrimeView,PRI-CAM-0529,SN-2026-000529,2023-12-11,2025-06-11,2025-04-12,36,2026-12-11,Active,427,No,Mechanical Failure,Electrical Failure,Yes,No,Yes,No,Yes,Yes,Yes,No,No,0,N/A,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,2,2208.41,0.0,0.955,Service Center,Invalid Claim
CLM01162,MANUAL_162_INCOMPLETE_EVIDENCE,CUS01162,PROD01162,Refrigerator,HomePro,HOM-REF-1162,SN-2026-001162,2023-08-10,2024-02-10,2024-02-09,12,2024-08-10,Active,182,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,2252.45,0.0,0.956,Mobile App,Manual Review
CLM00415,VALID_415,CUS00415,PROD00415,Smartphone,ZenCore,ZEN-SMA-0415,SN-2026-000415,2025-11-19,2026-04-19,2026-04-15,12,2026-11-19,Active,214,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1202.1,853.6,0.96,Service Center,Valid Claim
